analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture,risk_label
synthetic-01070,imap-004276,POSTURE_DEPRECATED_TLS_LEGACY-1276,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01070,imap-004277,POSTURE_OBSOLETE_WEAK_CIPHER-1277,POSTURE_OBSOLETE_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01071,smtp-004280,POSTURE_INSECURE_SHORT_KEY-1280,POSTURE_INSECURE_SHORT_KEY,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01071,imap-004281,POSTURE_REJECTED_STARTTLS_UPGRADE-1281,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01072,imap-004285,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1283,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01077,imap-004306,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1284,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01078,smtp-004308,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER-1285,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01078,pop3-004309,POSTURE_DEPRECATED_TLS_LEGACY-1286,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01079,pop3-004312,POSTURE_NOT_YET_VALID_CERTIFICATE-1289,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01079,smtp-004314,POSTURE_REJECTED_STARTTLS_UPGRADE-1291,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01079,imap-004315,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-1292,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,0,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01080,imap-004318,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1294,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,0,1,2,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01085,smtp-004339,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1295,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01086,imap-004340,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1296,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01087,smtp-004344,POSTURE_EXPIRED_CERTIFICATE-1298,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01087,smtp-004345,POSTURE_NOT_YET_VALID_CERTIFICATE-1299,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01087,smtp-004346,POSTURE_INSECURE_SHORT_KEY-1300,POSTURE_INSECURE_SHORT_KEY,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01087,smtp-004347,POSTURE_REJECTED_STARTTLS_UPGRADE-1301,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,1,2,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01088,imap-004349,POSTURE_WEAK_KEY_AND_EXPIRED_CERT-1303,POSTURE_WEAK_KEY_AND_EXPIRED_CERT,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01088,smtp-004351,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1304,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,1,2,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01093,smtp-004370,POSTURE_SELF_SIGNED_IMPLICIT-1305,POSTURE_SELF_SIGNED_IMPLICIT,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,2,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01094,imap-004372,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1306,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,3,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01094,smtp-004373,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1307,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01095,pop3-004377,POSTURE_EXPIRED_CERTIFICATE-1310,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,2,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01095,imap-004378,POSTURE_NOT_YET_VALID_CERTIFICATE-1311,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01096,smtp-004380,POSTURE_REJECTED_STARTTLS_UPGRADE-1313,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01097,smtp-004384,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1315,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01099,imap-004393,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT-1316,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01101,smtp-004401,POSTURE_INTERNAL_SELF_SIGNED-1317,POSTURE_INTERNAL_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01102,smtp-004406,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1318,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,3,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01102,smtp-004407,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1319,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01103,imap-004408,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER-1320,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01103,imap-004410,POSTURE_OBSOLETE_WEAK_CIPHER-1321,POSTURE_OBSOLETE_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,2,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01104,imap-004412,POSTURE_NOT_YET_VALID_CERTIFICATE-1323,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01104,imap-004414,POSTURE_REJECTED_STARTTLS_UPGRADE-1325,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01104,pop3-004415,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-1326,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01105,imap-004418,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1327,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01111,smtp-004441,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1329,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01111,imap-004442,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER-1330,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01112,pop3-004445,POSTURE_EXPIRED_CERTIFICATE-1333,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01112,smtp-004446,POSTURE_NOT_YET_VALID_CERTIFICATE-1334,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01112,smtp-004447,POSTURE_INSECURE_SHORT_KEY-1335,POSTURE_INSECURE_SHORT_KEY,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01113,imap-004448,POSTURE_REJECTED_STARTTLS_UPGRADE-1336,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01114,pop3-004452,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1338,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,0.0,1.0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01119,imap-004474,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1339,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01119,smtp-004475,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1340,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01120,imap-004477,POSTURE_DEPRECATED_TLS_LEGACY-1341,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01120,imap-004478,POSTURE_OBSOLETE_WEAK_CIPHER-1342,POSTURE_OBSOLETE_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01121,smtp-004480,POSTURE_NOT_YET_VALID_CERTIFICATE-1343,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01121,imap-004482,POSTURE_REJECTED_STARTTLS_UPGRADE-1345,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01122,smtp-004484,POSTURE_WEAK_KEY_AND_EXPIRED_CERT-1347,POSTURE_WEAK_KEY_AND_EXPIRED_CERT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01124,imap-004495,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT-1349,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,3,2,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01128,smtp-004508,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1350,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,2,2,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01128,pop3-004509,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1351,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,2,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01128,imap-004511,POSTURE_DEPRECATED_TLS_LEGACY-1352,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,1.0,,0.0,1.0,0.0,0,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01129,pop3-004512,POSTURE_OBSOLETE_WEAK_CIPHER-1353,POSTURE_OBSOLETE_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01129,smtp-004513,POSTURE_EXPIRED_CERTIFICATE-1354,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,2,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01130,smtp-004516,POSTURE_REJECTED_STARTTLS_UPGRADE-1356,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,1.0,0.0,0.0,0,2,1,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01130,pop3-004517,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-1357,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01130,pop3-004518,POSTURE_WEAK_KEY_AND_EXPIRED_CERT-1358,POSTURE_WEAK_KEY_AND_EXPIRED_CERT,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01131,imap-004520,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1359,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01133,imap-004529,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT-1360,POSTURE_COMPOUNDING_FAILURES_NO_CRIT_COUNT,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,2,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01136,smtp-004542,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1362,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,2,2,1,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01136,smtp-004543,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1363,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01137,imap-004545,POSTURE_DEPRECATED_TLS_LEGACY-1364,POSTURE_DEPRECATED_TLS_LEGACY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,1,2,1,1.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01138,imap-004548,POSTURE_NOT_YET_VALID_CERTIFICATE-1366,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01138,imap-004550,POSTURE_REJECTED_STARTTLS_UPGRADE-1368,POSTURE_REJECTED_STARTTLS_UPGRADE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01139,smtp-004552,POSTURE_WEAK_KEY_AND_EXPIRED_CERT-1369,POSTURE_WEAK_KEY_AND_EXPIRED_CERT,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,HIGH
synthetic-01139,pop3-004554,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED-1370,POSTURE_BOUNDARY_HIGH_CRIT_STARTTLS_FAIL_OBSCURED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,1.0,,,0.0,0.0,1.0,0,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,HIGH
synthetic-01144,smtp-004575,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED-1372,POSTURE_BOUNDARY_MED_HIGH_PFS_AND_SELF_SIGNED,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,2,0,1.0,1.0,1.0,1.0,0.0,0.0,HIGH
