analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,risk_label,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0006,partial_truncated_session_0006,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0006_partial_truncated_session_0006,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0007,partial_truncated_session_0007,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0007_partial_truncated_session_0007,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0008,partial_truncated_session_0008,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0008_partial_truncated_session_0008,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0009,partial_truncated_session_0009,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0009_partial_truncated_session_0009,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0010,partial_truncated_session_0010,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0010_partial_truncated_session_0010,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0011,partial_truncated_session_0011,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0011_partial_truncated_session_0011,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0012,partial_truncated_session_0012,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0012_partial_truncated_session_0012,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0013,partial_truncated_session_0013,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0013_partial_truncated_session_0013,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0014,partial_truncated_session_0014,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0014_partial_truncated_session_0014,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0015,partial_truncated_session_0015,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0015_partial_truncated_session_0015,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0016,partial_truncated_session_0016,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0016_partial_truncated_session_0016,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0017,partial_truncated_session_0017,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0017_partial_truncated_session_0017,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0018,partial_truncated_session_0018,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0018_partial_truncated_session_0018,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0019,partial_truncated_session_0019,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0019_partial_truncated_session_0019,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0020,partial_truncated_session_0020,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0020_partial_truncated_session_0020,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0021,partial_truncated_session_0021,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0021_partial_truncated_session_0021,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0022,partial_truncated_session_0022,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0022_partial_truncated_session_0022,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0023,partial_truncated_session_0023,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0023_partial_truncated_session_0023,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0024,partial_truncated_session_0024,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0024_partial_truncated_session_0024,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0025,partial_truncated_session_0025,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0025_partial_truncated_session_0025,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0026,partial_truncated_session_0026,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0026_partial_truncated_session_0026,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0027,partial_truncated_session_0027,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0027_partial_truncated_session_0027,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0028,partial_truncated_session_0028,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0028_partial_truncated_session_0028,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0029,partial_truncated_session_0029,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0029_partial_truncated_session_0029,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,1.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0030,partial_truncated_session_0030,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0030_partial_truncated_session_0030,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0031,partial_truncated_session_0031,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0031_partial_truncated_session_0031,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0032,partial_truncated_session_0032,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0032_partial_truncated_session_0032,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0033,partial_truncated_session_0033,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0033_partial_truncated_session_0033,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0034,partial_truncated_session_0034,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0034_partial_truncated_session_0034,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0035,partial_truncated_session_0035,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0035_partial_truncated_session_0035,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0036,partial_truncated_session_0036,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0036_partial_truncated_session_0036,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0037,partial_truncated_session_0037,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0037_partial_truncated_session_0037,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0038,partial_truncated_session_0038,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0038_partial_truncated_session_0038,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0039,partial_truncated_session_0039,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0039_partial_truncated_session_0039,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0040,partial_truncated_session_0040,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0040_partial_truncated_session_0040,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0041,partial_truncated_session_0041,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0041_partial_truncated_session_0041,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0042,partial_truncated_session_0042,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0042_partial_truncated_session_0042,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0043,partial_truncated_session_0043,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0043_partial_truncated_session_0043,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0044,partial_truncated_session_0044,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0044_partial_truncated_session_0044,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0045,partial_truncated_session_0045,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0045_partial_truncated_session_0045,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0046,partial_truncated_session_0046,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0046_partial_truncated_session_0046,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0047,partial_truncated_session_0047,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0047_partial_truncated_session_0047,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0048,partial_truncated_session_0048,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0048_partial_truncated_session_0048,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0049,partial_truncated_session_0049,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0049_partial_truncated_session_0049,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0050,partial_truncated_session_0050,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0050_partial_truncated_session_0050,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0051,partial_truncated_session_0051,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0051_partial_truncated_session_0051,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0052,partial_truncated_session_0052,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0052_partial_truncated_session_0052,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0053,partial_truncated_session_0053,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0053_partial_truncated_session_0053,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0054,partial_truncated_session_0054,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0054_partial_truncated_session_0054,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0055,partial_truncated_session_0055,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0055_partial_truncated_session_0055,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0056,partial_truncated_session_0056,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0056_partial_truncated_session_0056,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0057,partial_truncated_session_0057,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0057_partial_truncated_session_0057,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0058,partial_truncated_session_0058,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0058_partial_truncated_session_0058,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0059,partial_truncated_session_0059,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0059_partial_truncated_session_0059,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ANALYSIS_PARTIAL_TRUNCATED_SESSION_0060,partial_truncated_session_0060,ANALYSIS_PARTIAL_TRUNCATED_SESSION_0060_partial_truncated_session_0060,PARTIAL_CAPTURE_TRUNCATED_SESSION,PARTIAL_CAPTURE_CHALLENGE,TRUNCATED_SESSION,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
